index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,48,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
2,49,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
3,51,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
4,50,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
5,55,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
6,49,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
7,49,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
8,49,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
9,52,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
10,46,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
11,50,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
12,48,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
13,56,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
14,53,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
15,50,Machine 10,0,0,5,3,0,54,0.0131425395943319,3
16,49,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
17,54,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
18,52,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
19,53,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
20,48,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
21,51,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
22,52,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
23,48,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
24,48,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
25,46,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
26,51,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
27,49,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
28,53,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
29,48,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
30,52,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
31,49,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
32,50,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
33,55,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
34,53,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
35,50,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
36,51,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
37,50,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
38,47,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
39,50,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
40,48,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
41,55,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
42,47,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
43,56,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
44,50,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
45,49,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
46,56,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
47,47,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
48,48,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
49,47,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
50,53,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
51,55,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
52,53,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
53,56,Machine 10,0,0,0,3,1,54,0.0131425395943319,3
54,50,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
55,47,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
56,50,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
57,45,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
58,53,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
59,50,Machine 10,0,0,0,3,0,54,0.0131425395943319,3
60,54,Machine 10,1,0,0,3,0,54,0.0131425395943319,3
