index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,50,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
2,49,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
3,50,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
4,50,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
5,51,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
6,49,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
7,51,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
8,49,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
9,53,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
10,52,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
11,50,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
12,45,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
13,50,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
14,51,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
15,51,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
16,51,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
17,53,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
18,53,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
19,48,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
20,54,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
21,49,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
22,49,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
23,51,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
24,48,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
25,47,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
26,50,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
27,51,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
28,50,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
29,53,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
30,54,Machine 9,0,0,0,3,1,50,-0.0312031119755486,3
31,49,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
32,50,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
33,46,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
34,50,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
35,50,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
36,50,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
37,46,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
38,46,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
39,49,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
40,46,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
41,49,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
42,51,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
43,49,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
44,51,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
45,50,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
46,52,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
47,52,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
48,47,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
49,48,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
50,49,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
51,51,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
52,51,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
53,51,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
54,50,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
55,48,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
56,46,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
57,47,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
58,47,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
59,48,Machine 9,0,0,0,3,0,50,-0.0312031119755486,3
60,50,Machine 9,1,0,0,3,0,50,-0.0312031119755486,3
