index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,53,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
2,52,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
3,50,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
4,49,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
5,48,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
6,48,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
7,50,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
8,57,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
9,47,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
10,49,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
11,53,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
12,45,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
13,49,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
14,49,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
15,57,Machine 3,0,4,0,3,1,47,-0.005195887746596771,3
16,50,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
17,48,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
18,51,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
19,50,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
20,50,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
21,53,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
22,43,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
23,52,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
24,47,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
25,52,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
26,53,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
27,52,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
28,47,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
29,51,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
30,50,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
31,53,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
32,47,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
33,50,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
34,51,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
35,53,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
36,50,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
37,51,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
38,52,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
39,51,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
40,51,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
41,52,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
42,49,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
43,51,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
44,52,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
45,49,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
46,52,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
47,52,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
48,49,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
49,49,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
50,45,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
51,51,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
52,56,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
53,48,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
54,50,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
55,49,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
56,51,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
57,46,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
58,51,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
59,52,Machine 3,0,0,0,3,0,47,-0.005195887746596771,3
60,47,Machine 3,1,0,0,3,0,47,-0.005195887746596771,3
