index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,49,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
2,47,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
3,50,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
4,51,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
5,53,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
6,47,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
7,50,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
8,50,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
9,56,Machine 2,0,0,0,3,1,45,-0.0069185884968049,3
10,49,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
11,47,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
12,52,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
13,52,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
14,48,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
15,51,Machine 2,0,4,0,3,0,45,-0.0069185884968049,3
16,46,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
17,52,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
18,49,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
19,47,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
20,51,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
21,49,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
22,47,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
23,48,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
24,51,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
25,53,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
26,49,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
27,50,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
28,52,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
29,48,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
30,49,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
31,50,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
32,49,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
33,48,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
34,51,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
35,53,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
36,47,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
37,48,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
38,49,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
39,48,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
40,43,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
41,51,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
42,51,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
43,49,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
44,50,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
45,51,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
46,50,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
47,50,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
48,52,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
49,52,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
50,50,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
51,52,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
52,50,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
53,50,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
54,53,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
55,47,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
56,48,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
57,50,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
58,50,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
59,49,Machine 2,0,0,0,3,0,45,-0.0069185884968049,3
60,45,Machine 2,1,0,0,3,0,45,-0.0069185884968049,3
